Epoch 1, Train Loss: 110598480.0000, Valid Loss: 547113.1875, SSIM MAE: 1.1501, Size MAE: 0.5643, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 507, Train Loss: 166.1492, Valid Loss: 9.3145, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.3214, Best SSIM MAE: 0.002359, Best Size MAE: 0.002468
Epoch 508, Train Loss: 477.8541, Valid Loss: 9.3120, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.3145, Best SSIM MAE: 0.002341, Best Size MAE: 0.002468
Epoch 509, Train Loss: 2567.6897, Valid Loss: 9.2953, SSIM MAE: 0.0024, Size MAE: 0.0025, Best Vloss: 9.3120, Best SSIM MAE: 0.002336, Best Size MAE: 0.002468
Epoch 510, Train Loss: 229.4743, Valid Loss: 9.2852, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2953, Best SSIM MAE: 0.002336, Best Size MAE: 0.002468
Epoch 511, Train Loss: 1075.4720, Valid Loss: 9.3122, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002327, Best Size MAE: 0.002468
Epoch 512, Train Loss: 605.9565, Valid Loss: 9.3084, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002321, Best Size MAE: 0.002468
Epoch 513, Train Loss: 640.0292, Valid Loss: 9.2979, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002315, Best Size MAE: 0.002468
Epoch 514, Train Loss: 680.6054, Valid Loss: 9.2898, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002305, Best Size MAE: 0.002468
Epoch 515, Train Loss: 641.0515, Valid Loss: 9.3019, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002292, Best Size MAE: 0.002462
Epoch 516, Train Loss: 199.3048, Valid Loss: 9.3059, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002291, Best Size MAE: 0.002460
Epoch 517, Train Loss: 245.9772, Valid Loss: 9.2940, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002277, Best Size MAE: 0.002460
Epoch 518, Train Loss: 2032.4589, Valid Loss: 9.3051, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002266, Best Size MAE: 0.002457
Epoch 519, Train Loss: 338.7748, Valid Loss: 9.2913, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002266, Best Size MAE: 0.002457
Epoch 520, Train Loss: 237.9607, Valid Loss: 9.2911, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2852, Best SSIM MAE: 0.002266, Best Size MAE: 0.002455
Epoch 521, Train Loss: 274.1121, Valid Loss: 9.2850, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2852, Best SSIM MAE: 0.002254, Best Size MAE: 0.002450
Epoch 522, Train Loss: 251.6347, Valid Loss: 9.2631, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2850, Best SSIM MAE: 0.002249, Best Size MAE: 0.002448
Epoch 523, Train Loss: 450.3846, Valid Loss: 9.2591, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2631, Best SSIM MAE: 0.002240, Best Size MAE: 0.002444
Epoch 524, Train Loss: 4168.6909, Valid Loss: 9.2540, SSIM MAE: 0.0023, Size MAE: 0.0024, Best Vloss: 9.2591, Best SSIM MAE: 0.002240, Best Size MAE: 0.002442
Epoch 525, Train Loss: 1980.1144, Valid Loss: 9.2551, SSIM MAE: 0.0023, Size MAE: 0.0024, Best Vloss: 9.2540, Best SSIM MAE: 0.002240, Best Size MAE: 0.002442
Epoch 526, Train Loss: 5996.9048, Valid Loss: 9.2582, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2540, Best SSIM MAE: 0.002240, Best Size MAE: 0.002442
Epoch 527, Train Loss: 571.8745, Valid Loss: 9.2519, SSIM MAE: 0.0023, Size MAE: 0.0025, Best Vloss: 9.2540, Best SSIM MAE: 0.002240, Best Size MAE: 0.002442
Epoch 528, Train Loss: 1294.0885, Valid Loss: 9.2513, SSIM MAE: 0.0022, Size MAE: 0.0025, Best Vloss: 9.2519, Best SSIM MAE: 0.002240, Best Size MAE: 0.002442
Epoch 529, Train Loss: 1183.7195, Valid Loss: 9.2693, SSIM MAE: 0.0022, Size MAE: 0.0025, Best Vloss: 9.2513, Best SSIM MAE: 0.002238, Best Size MAE: 0.002442
Epoch 530, Train Loss: 268.1601, Valid Loss: 9.2618, SSIM MAE: 0.0022, Size MAE: 0.0025, Best Vloss: 9.2513, Best SSIM MAE: 0.002236, Best Size MAE: 0.002442
Epoch 531, Train Loss: 389.1434, Valid Loss: 9.2525, SSIM MAE: 0.0022, Size MAE: 0.0025, Best Vloss: 9.2513, Best SSIM MAE: 0.002223, Best Size MAE: 0.002442
Epoch 532, Train Loss: 141.6740, Valid Loss: 9.2478, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2513, Best SSIM MAE: 0.002219, Best Size MAE: 0.002442
Epoch 533, Train Loss: 336.2943, Valid Loss: 9.2375, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2478, Best SSIM MAE: 0.002215, Best Size MAE: 0.002442
Epoch 534, Train Loss: 431.1015, Valid Loss: 9.2260, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2375, Best SSIM MAE: 0.002212, Best Size MAE: 0.002442
Epoch 535, Train Loss: 565.9149, Valid Loss: 9.2164, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2260, Best SSIM MAE: 0.002209, Best Size MAE: 0.002440
Epoch 536, Train Loss: 139.9989, Valid Loss: 9.2123, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2164, Best SSIM MAE: 0.002207, Best Size MAE: 0.002437
Epoch 537, Train Loss: 426.7919, Valid Loss: 9.2025, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2123, Best SSIM MAE: 0.002201, Best Size MAE: 0.002433
Epoch 538, Train Loss: 3152.2720, Valid Loss: 9.2148, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2025, Best SSIM MAE: 0.002199, Best Size MAE: 0.002428
Epoch 539, Train Loss: 741.0368, Valid Loss: 9.1974, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.2025, Best SSIM MAE: 0.002199, Best Size MAE: 0.002428
Epoch 540, Train Loss: 5863.1421, Valid Loss: 9.2071, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002199, Best Size MAE: 0.002428
Epoch 541, Train Loss: 89.4143, Valid Loss: 9.2216, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002199, Best Size MAE: 0.002428
Epoch 542, Train Loss: 532.5797, Valid Loss: 9.2213, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002199, Best Size MAE: 0.002428
Epoch 543, Train Loss: 143.8742, Valid Loss: 9.2161, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002189, Best Size MAE: 0.002428
Epoch 544, Train Loss: 409.5537, Valid Loss: 9.2146, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002176, Best Size MAE: 0.002428
Epoch 545, Train Loss: 359.8972, Valid Loss: 9.2132, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002175, Best Size MAE: 0.002428
Epoch 546, Train Loss: 2510.0803, Valid Loss: 9.2308, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002167, Best Size MAE: 0.002428
Epoch 547, Train Loss: 410.2519, Valid Loss: 9.2421, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002167, Best Size MAE: 0.002428
Epoch 548, Train Loss: 2350.1956, Valid Loss: 9.2430, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002167, Best Size MAE: 0.002428
Epoch 549, Train Loss: 5722.0547, Valid Loss: 9.2852, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002167, Best Size MAE: 0.002428
Epoch 550, Train Loss: 696.6726, Valid Loss: 9.2806, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002167, Best Size MAE: 0.002428
Epoch 551, Train Loss: 371.7304, Valid Loss: 9.2773, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002167, Best Size MAE: 0.002428
Epoch 552, Train Loss: 162.5105, Valid Loss: 9.2589, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002158, Best Size MAE: 0.002428
Epoch 553, Train Loss: 334.9211, Valid Loss: 9.2455, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002149, Best Size MAE: 0.002428
Epoch 554, Train Loss: 3046.5854, Valid Loss: 9.2658, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002144, Best Size MAE: 0.002428
Epoch 555, Train Loss: 1315.1608, Valid Loss: 9.2821, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002144, Best Size MAE: 0.002428
Epoch 556, Train Loss: 900.5762, Valid Loss: 9.2925, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002144, Best Size MAE: 0.002428
Epoch 557, Train Loss: 455.9203, Valid Loss: 9.2856, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002144, Best Size MAE: 0.002428
Epoch 558, Train Loss: 229.6519, Valid Loss: 9.2787, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002142, Best Size MAE: 0.002428
Epoch 559, Train Loss: 318.5424, Valid Loss: 9.2570, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002133, Best Size MAE: 0.002428
Epoch 560, Train Loss: 1047.9012, Valid Loss: 9.2451, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002126, Best Size MAE: 0.002428
Epoch 561, Train Loss: 2283.0654, Valid Loss: 9.2798, SSIM MAE: 0.0022, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002126, Best Size MAE: 0.002423
Epoch 562, Train Loss: 494.0175, Valid Loss: 9.2807, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002126, Best Size MAE: 0.002423
Epoch 563, Train Loss: 4764.0186, Valid Loss: 9.2863, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002123, Best Size MAE: 0.002423
Epoch 564, Train Loss: 1068.1455, Valid Loss: 9.2960, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002123, Best Size MAE: 0.002423
Epoch 565, Train Loss: 525.8153, Valid Loss: 9.2896, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002109, Best Size MAE: 0.002423
Epoch 566, Train Loss: 3250.3804, Valid Loss: 9.2982, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002100, Best Size MAE: 0.002423
Epoch 567, Train Loss: 111.3594, Valid Loss: 9.2869, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002100, Best Size MAE: 0.002423
Epoch 568, Train Loss: 163.6423, Valid Loss: 9.2747, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002100, Best Size MAE: 0.002423
Epoch 569, Train Loss: 748.6813, Valid Loss: 9.2501, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002092, Best Size MAE: 0.002423
Epoch 570, Train Loss: 1377.5095, Valid Loss: 9.2474, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002092, Best Size MAE: 0.002423
Epoch 571, Train Loss: 899.0991, Valid Loss: 9.2570, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002092, Best Size MAE: 0.002423
Epoch 572, Train Loss: 790.2228, Valid Loss: 9.2537, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002092, Best Size MAE: 0.002423
Epoch 573, Train Loss: 345.5182, Valid Loss: 9.2524, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002092, Best Size MAE: 0.002423
Epoch 574, Train Loss: 106.2146, Valid Loss: 9.2434, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002086, Best Size MAE: 0.002423
Epoch 575, Train Loss: 378.9951, Valid Loss: 9.2386, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002077, Best Size MAE: 0.002423
Epoch 576, Train Loss: 196.2220, Valid Loss: 9.2304, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002075, Best Size MAE: 0.002423
Epoch 577, Train Loss: 1078.5350, Valid Loss: 9.2251, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002070, Best Size MAE: 0.002419
Epoch 578, Train Loss: 364.8300, Valid Loss: 9.2192, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002070, Best Size MAE: 0.002415
Epoch 579, Train Loss: 6905.6201, Valid Loss: 9.2054, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002069, Best Size MAE: 0.002411
Epoch 580, Train Loss: 292.6807, Valid Loss: 9.1813, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1974, Best SSIM MAE: 0.002069, Best Size MAE: 0.002410
Epoch 581, Train Loss: 604.4846, Valid Loss: 9.1812, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1813, Best SSIM MAE: 0.002069, Best Size MAE: 0.002410
Epoch 582, Train Loss: 386.1689, Valid Loss: 9.1774, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1812, Best SSIM MAE: 0.002069, Best Size MAE: 0.002410
Epoch 583, Train Loss: 669.1184, Valid Loss: 9.1707, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1774, Best SSIM MAE: 0.002057, Best Size MAE: 0.002410
Epoch 584, Train Loss: 408.8428, Valid Loss: 9.1672, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1707, Best SSIM MAE: 0.002054, Best Size MAE: 0.002408
Epoch 585, Train Loss: 9845.0322, Valid Loss: 9.1613, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1672, Best SSIM MAE: 0.002050, Best Size MAE: 0.002408
Epoch 586, Train Loss: 363.4649, Valid Loss: 9.1623, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1613, Best SSIM MAE: 0.002050, Best Size MAE: 0.002408
Epoch 587, Train Loss: 739.2984, Valid Loss: 9.1586, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1613, Best SSIM MAE: 0.002050, Best Size MAE: 0.002408
Epoch 588, Train Loss: 876.7151, Valid Loss: 9.1640, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1586, Best SSIM MAE: 0.002050, Best Size MAE: 0.002408
Epoch 589, Train Loss: 591.3824, Valid Loss: 9.1694, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1586, Best SSIM MAE: 0.002050, Best Size MAE: 0.002408
Epoch 590, Train Loss: 728.1673, Valid Loss: 9.1699, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1586, Best SSIM MAE: 0.002049, Best Size MAE: 0.002408
Epoch 591, Train Loss: 290.0199, Valid Loss: 9.1666, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1586, Best SSIM MAE: 0.002040, Best Size MAE: 0.002407
Epoch 592, Train Loss: 541.4772, Valid Loss: 9.1595, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1586, Best SSIM MAE: 0.002037, Best Size MAE: 0.002404
Epoch 593, Train Loss: 250.0616, Valid Loss: 9.1591, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1586, Best SSIM MAE: 0.002036, Best Size MAE: 0.002403
Epoch 594, Train Loss: 1887.7168, Valid Loss: 9.1557, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1586, Best SSIM MAE: 0.002031, Best Size MAE: 0.002403
Epoch 595, Train Loss: 485.7851, Valid Loss: 9.1636, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002031, Best Size MAE: 0.002402
Epoch 596, Train Loss: 167.3303, Valid Loss: 9.1594, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002031, Best Size MAE: 0.002402
Epoch 597, Train Loss: 1052.3014, Valid Loss: 9.1584, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002025, Best Size MAE: 0.002402
Epoch 598, Train Loss: 376.0323, Valid Loss: 9.1620, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002025, Best Size MAE: 0.002402
Epoch 599, Train Loss: 6055.3906, Valid Loss: 9.1752, SSIM MAE: 0.0021, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002019, Best Size MAE: 0.002402
Epoch 600, Train Loss: 626.7725, Valid Loss: 9.1806, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002019, Best Size MAE: 0.002402
Epoch 601, Train Loss: 363.8861, Valid Loss: 9.1706, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002019, Best Size MAE: 0.002402
Epoch 602, Train Loss: 329.6468, Valid Loss: 9.1617, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002014, Best Size MAE: 0.002402
Epoch 603, Train Loss: 145.1174, Valid Loss: 9.1524, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1557, Best SSIM MAE: 0.002007, Best Size MAE: 0.002402
Epoch 604, Train Loss: 538.3827, Valid Loss: 9.1513, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1524, Best SSIM MAE: 0.002002, Best Size MAE: 0.002402
Epoch 605, Train Loss: 359.2564, Valid Loss: 9.1570, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1513, Best SSIM MAE: 0.002000, Best Size MAE: 0.002402
Epoch 606, Train Loss: 319.1283, Valid Loss: 9.1532, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1513, Best SSIM MAE: 0.001997, Best Size MAE: 0.002402
Epoch 607, Train Loss: 1704.8513, Valid Loss: 9.1600, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1513, Best SSIM MAE: 0.001992, Best Size MAE: 0.002401
Epoch 608, Train Loss: 1276.7980, Valid Loss: 9.1662, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1513, Best SSIM MAE: 0.001992, Best Size MAE: 0.002401
Epoch 609, Train Loss: 502.7290, Valid Loss: 9.1696, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1513, Best SSIM MAE: 0.001992, Best Size MAE: 0.002401
Epoch 610, Train Loss: 107.1992, Valid Loss: 9.1543, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1513, Best SSIM MAE: 0.001989, Best Size MAE: 0.002401
Epoch 611, Train Loss: 632.5296, Valid Loss: 9.1512, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1513, Best SSIM MAE: 0.001982, Best Size MAE: 0.002400
Epoch 612, Train Loss: 168.9230, Valid Loss: 9.1458, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1512, Best SSIM MAE: 0.001978, Best Size MAE: 0.002396
Epoch 613, Train Loss: 221.7283, Valid Loss: 9.1453, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1458, Best SSIM MAE: 0.001973, Best Size MAE: 0.002394
Epoch 614, Train Loss: 1078.5938, Valid Loss: 9.1482, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001970, Best Size MAE: 0.002392
Epoch 615, Train Loss: 4798.1631, Valid Loss: 9.1520, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001968, Best Size MAE: 0.002392
Epoch 616, Train Loss: 2537.0486, Valid Loss: 9.1550, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001968, Best Size MAE: 0.002392
Epoch 617, Train Loss: 306.8924, Valid Loss: 9.1541, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001968, Best Size MAE: 0.002392
Epoch 618, Train Loss: 629.8104, Valid Loss: 9.1512, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001965, Best Size MAE: 0.002392
Epoch 619, Train Loss: 1858.2820, Valid Loss: 9.1572, SSIM MAE: 0.0020, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001957, Best Size MAE: 0.002392
Epoch 620, Train Loss: 82.2078, Valid Loss: 9.1583, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001957, Best Size MAE: 0.002392
Epoch 621, Train Loss: 741.7706, Valid Loss: 9.1616, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001947, Best Size MAE: 0.002392
Epoch 622, Train Loss: 1087.9586, Valid Loss: 9.1672, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001947, Best Size MAE: 0.002392
Epoch 623, Train Loss: 754.2798, Valid Loss: 9.1713, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001947, Best Size MAE: 0.002392
Epoch 624, Train Loss: 261.4002, Valid Loss: 9.1709, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001943, Best Size MAE: 0.002392
Epoch 625, Train Loss: 132.8563, Valid Loss: 9.1633, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001940, Best Size MAE: 0.002392
Epoch 626, Train Loss: 363.4381, Valid Loss: 9.1510, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001931, Best Size MAE: 0.002392
Epoch 627, Train Loss: 812.1675, Valid Loss: 9.1514, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001931, Best Size MAE: 0.002388
Epoch 628, Train Loss: 1305.9794, Valid Loss: 9.1566, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001930, Best Size MAE: 0.002387
Epoch 629, Train Loss: 594.7217, Valid Loss: 9.1656, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001930, Best Size MAE: 0.002387
Epoch 630, Train Loss: 563.0775, Valid Loss: 9.1730, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001927, Best Size MAE: 0.002387
Epoch 631, Train Loss: 152.4062, Valid Loss: 9.1636, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001925, Best Size MAE: 0.002387
Epoch 632, Train Loss: 898.1065, Valid Loss: 9.1664, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001911, Best Size MAE: 0.002387
Epoch 633, Train Loss: 1113.1709, Valid Loss: 9.1667, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001911, Best Size MAE: 0.002387
Epoch 634, Train Loss: 498.4399, Valid Loss: 9.1799, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001907, Best Size MAE: 0.002387
Epoch 635, Train Loss: 80.0125, Valid Loss: 9.1701, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001907, Best Size MAE: 0.002387
Epoch 636, Train Loss: 4389.0127, Valid Loss: 9.1900, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001893, Best Size MAE: 0.002387
Epoch 637, Train Loss: 427.0765, Valid Loss: 9.1999, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001893, Best Size MAE: 0.002387
Epoch 638, Train Loss: 178.8614, Valid Loss: 9.1936, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001893, Best Size MAE: 0.002387
Epoch 639, Train Loss: 91.4090, Valid Loss: 9.1859, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001885, Best Size MAE: 0.002387
Epoch 640, Train Loss: 230.2210, Valid Loss: 9.1832, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001876, Best Size MAE: 0.002387
Epoch 641, Train Loss: 5243.0542, Valid Loss: 9.1876, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001874, Best Size MAE: 0.002387
Epoch 642, Train Loss: 1142.1017, Valid Loss: 9.2181, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001874, Best Size MAE: 0.002387
Epoch 643, Train Loss: 145.9488, Valid Loss: 9.2159, SSIM MAE: 0.0019, Size MAE: 0.0024, Best Vloss: 9.1453, Best SSIM MAE: 0.001874, Best Size MAE: 0.002387
